"SerialCode","dt_utc","degC","rh","dt_pdt","date_pdt","hr_pdt","eve_morn","intervalID"
"FS-392",2020-07-13 13:35:47,21.1,58.47,2020-07-13 06:35:47,2020-07-13,6,"am",3
"FS-392",2020-07-13 13:39:28,21.75,56.91,2020-07-13 06:39:28,2020-07-13,6,"am",3
"FS-392",2020-07-14 13:20:45,15.75,77.76,2020-07-14 06:20:45,2020-07-14,6,"am",3
"FS-392",2020-07-14 13:28:24,16.64,76.06,2020-07-14 06:28:24,2020-07-14,6,"am",3
"FS-392",2020-07-14 13:33:40,17.25,73.8,2020-07-14 06:33:40,2020-07-14,6,"am",3
"FS-392",2020-07-14 13:35:52,17.49,72.57,2020-07-14 06:35:52,2020-07-14,6,"am",3
"FS-392",2020-07-14 13:38:04,17.79,72.79,2020-07-14 06:38:04,2020-07-14,6,"am",3
"FS-392",2020-07-14 13:44:28,18.69,70.63,2020-07-14 06:44:28,2020-07-14,6,"am",3
"FS-392",2020-07-14 13:50:16,19.92,56.81,2020-07-14 06:50:16,2020-07-14,6,"am",3
"FS-392",2020-07-14 13:55:04,20.9,54.21,2020-07-14 06:55:04,2020-07-14,6,"am",3
"FS-392",2020-07-15 13:20:49,15.58,79.43,2020-07-15 06:20:49,2020-07-15,6,"am",3
"FS-392",2020-07-15 13:23:14,16.17,77.54,2020-07-15 06:23:14,2020-07-15,6,"am",3
"FS-392",2020-07-15 13:27:09,17.12,74.76,2020-07-15 06:27:09,2020-07-15,6,"am",3
"FS-392",2020-07-15 13:29:33,17.76,72.57,2020-07-15 06:29:33,2020-07-15,6,"am",3
"FS-392",2020-07-15 13:33:03,18.73,70.01,2020-07-15 06:33:03,2020-07-15,6,"am",3
"FS-392",2020-07-15 13:38:33,20.01,65.83,2020-07-15 06:38:33,2020-07-15,6,"am",3
"FS-392",2020-07-15 13:44:45,21.15,63.42,2020-07-15 06:44:45,2020-07-15,6,"am",3
"FS-392",2020-07-15 13:52:44,23.07,58.45,2020-07-15 06:52:44,2020-07-15,6,"am",3
"FS-392",2020-07-15 13:55:32,23.63,57.5,2020-07-15 06:55:32,2020-07-15,6,"am",3
"FS-392",2020-07-15 13:58:07,24.1,55.56,2020-07-15 06:58:07,2020-07-15,6,"am",3
"FS-392",2020-07-16 13:20:38,17.87,83.89,2020-07-16 06:20:38,2020-07-16,6,"am",3
"FS-392",2020-07-16 13:24:20,18.62,81.22,2020-07-16 06:24:20,2020-07-16,6,"am",3
"FS-392",2020-07-17 13:32:21,20.66,69.83,2020-07-17 06:32:21,2020-07-17,6,"am",4
"FS-392",2020-07-18 13:23:10,16.75,83.57,2020-07-18 06:23:10,2020-07-18,6,"am",4
"FS-392",2020-07-19 13:23:13,17.29,83.37,2020-07-19 06:23:13,2020-07-19,6,"am",4
"FS-392",2020-07-19 13:51:23,23.63,61.74,2020-07-19 06:51:23,2020-07-19,6,"am",4
"FS-392",2020-07-20 13:23:29,17.6,85.51,2020-07-20 06:23:29,2020-07-20,6,"am",4
"FS-392",2020-07-20 13:32:22,19.5,78.9,2020-07-20 06:32:22,2020-07-20,6,"am",4
"FS-392",2020-07-21 13:27:56,17.3,82.81,2020-07-21 06:27:56,2020-07-21,6,"am",4
"FS-392",2020-07-21 13:30:50,18.21,77.45,2020-07-21 06:30:50,2020-07-21,6,"am",4
"FS-392",2020-07-21 13:36:09,18.8,75.01,2020-07-21 06:36:09,2020-07-21,6,"am",4
"FS-392",2020-07-23 13:34:14,17.49,79.25,2020-07-23 06:34:14,2020-07-23,6,"am",5
"FS-392",2020-07-23 13:52:26,21.5,63.46,2020-07-23 06:52:26,2020-07-23,6,"am",5
"FS-392",2020-07-24 13:37:36,19.67,72.01,2020-07-24 06:37:36,2020-07-24,6,"am",5
"FS-392",2020-07-25 13:28:39,17.5,78.05,2020-07-25 06:28:39,2020-07-25,6,"am",5
"FS-322",2020-07-14 04:38:18,22.79,54.44,2020-07-13 21:38:18,2020-07-14,21,"pm",3
"FS-322",2020-07-14 04:40:35,22.71,53.86,2020-07-13 21:40:35,2020-07-14,21,"pm",3
"FS-322",2020-07-15 04:18:11,20.98,73.35,2020-07-14 21:18:11,2020-07-15,21,"pm",3
"FS-322",2020-07-23 05:10:30,19.08,59.17,2020-07-22 22:10:30,2020-07-23,22,"pm",5
"FS-322",2020-08-09 04:55:01,20.63,83.63,2020-08-08 21:55:01,2020-08-09,21,"pm",7
"FS-322",2020-08-10 04:09:13,22.31,85.13,2020-08-09 21:09:13,2020-08-10,21,"pm",7
"FS-322",2020-08-11 03:39:44,22.76,81.54,2020-08-10 20:39:44,2020-08-11,20,"pm",7
"FS-322",2020-08-12 03:34:59,23.19,84.19,2020-08-11 20:34:59,2020-08-12,20,"pm",7
"FS-322",2020-08-14 03:49:02,23.95,78.79,2020-08-13 20:49:02,2020-08-14,20,"pm",8
"FS-322",2020-08-21 03:10:38,19.81,74.8,2020-08-20 20:10:38,2020-08-21,20,"pm",9
"FS-322",2020-08-26 06:23:29,22.72,85.27,2020-08-25 23:23:29,2020-08-26,23,"pm",9
"FS-322",2020-08-29 06:48:21,18.81,69.9,2020-08-28 23:48:21,2020-08-29,23,"pm",10
"FS-322",2020-08-30 03:16:49,21.49,84.79,2020-08-29 20:16:49,2020-08-30,20,"pm",10
"FS-322",2020-09-02 04:13:04,19.14,89.1,2020-09-01 21:13:04,2020-09-02,21,"pm",10
"FS-322",2020-09-02 04:51:29,18.66,89.16,2020-09-01 21:51:29,2020-09-02,21,"pm",10
"FS-322",2020-09-06 02:14:06,25.03,79.41,2020-09-05 19:14:06,2020-09-06,19,"pm",11
"FS-322",2020-09-06 06:50:35,21.04,80.23,2020-09-05 23:50:35,2020-09-06,23,"pm",11
"FS-326",2020-09-21 06:29:32,-1,-1,2020-09-20 23:29:32,2020-09-21,23,"pm",14
"FS-329",2020-08-30 03:01:31,22.55,89.25,2020-08-29 20:01:31,2020-08-30,20,"pm",10
"FS-330",2020-08-24 03:06:18,25.35,86.31,2020-08-23 20:06:18,2020-08-24,20,"pm",9
"FS-330",2020-09-23 02:42:04,19.53,84.33,2020-09-22 19:42:04,2020-09-23,19,"pm",14
"FS-333",2020-07-12 04:15:56,23.01,82.67,2020-07-11 21:15:56,2020-07-12,21,"pm",3
"FS-333",2020-07-19 05:45:58,20.27,71.98,2020-07-18 22:45:58,2020-07-19,22,"pm",4
"FS-333",2020-07-25 04:14:52,21.83,81.83,2020-07-24 21:14:52,2020-07-25,21,"pm",5
"FS-333",2020-08-02 06:42:57,17.14,90.16,2020-08-01 23:42:57,2020-08-02,23,"pm",6
"FS-333",2020-08-12 04:30:14,21.69,89.45,2020-08-11 21:30:14,2020-08-12,21,"pm",7
"FS-333",2020-08-17 03:29:33,25.51,83.51,2020-08-16 20:29:33,2020-08-17,20,"pm",8
"FS-333",2020-08-18 06:10:48,25.29,75.18,2020-08-17 23:10:48,2020-08-18,23,"pm",8
"FS-333",2020-08-22 03:52:42,20.56,88.04,2020-08-21 20:52:42,2020-08-22,20,"pm",9
"FS-333",2020-08-26 06:11:27,23.22,82.17,2020-08-25 23:11:27,2020-08-26,23,"pm",9
"FS-342",2020-08-22 05:58:24,19.92,84.81,2020-08-21 22:58:24,2020-08-22,22,"pm",9
"FS-342",2020-10-16 04:48:09,13.82,75.98,2020-10-15 21:48:09,2020-10-16,21,"pm",15
"FS-349",2020-07-30 03:56:51,22.05,87.17,2020-07-29 20:56:51,2020-07-30,20,"pm",6
"FS-349",2020-08-11 05:39:50,19.53,87.7,2020-08-10 22:39:50,2020-08-11,22,"pm",7
"FS-349",2020-08-19 03:22:48,26.18,86.3,2020-08-18 20:22:48,2020-08-19,20,"pm",8
"FS-349",2020-10-22 04:32:29,13.5,83.67,2020-10-21 21:32:29,2020-10-22,21,"pm",16
"FS-349",2020-10-24 02:44:01,12.29,75.87,2020-10-23 19:44:01,2020-10-24,19,"pm",16
"FS-349",2020-10-24 02:50:11,12.19,76.6,2020-10-23 19:50:11,2020-10-24,19,"pm",16
"FS-349",2020-10-24 06:15:24,9.73,78.89,2020-10-23 23:15:24,2020-10-24,23,"pm",16
"FS-349",2020-10-26 02:27:36,16.84,69.92,2020-10-25 19:27:36,2020-10-26,19,"pm",16
"FS-349",2020-10-26 02:30:18,16.95,69.43,2020-10-25 19:30:18,2020-10-26,19,"pm",16
"FS-349",2020-10-26 02:33:53,17.02,69.3,2020-10-25 19:33:53,2020-10-26,19,"pm",16
"FS-349",2020-10-26 05:17:39,13.89,71.76,2020-10-25 22:17:39,2020-10-26,22,"pm",16
"FS-349",2020-10-27 02:34:15,8.24,68.13,2020-10-26 19:34:15,2020-10-27,19,"pm",16
"FS-349",2020-10-27 02:46:15,7.52,69.74,2020-10-26 19:46:15,2020-10-27,19,"pm",16
"FS-359",2020-08-03 04:42:50,-1,-1,2020-08-02 21:42:50,2020-08-03,21,"pm",6
"FS-359",2020-08-16 03:55:05,-1,-1,2020-08-15 20:55:05,2020-08-16,20,"pm",8
"FS-359",2020-08-26 05:36:20,-1,-1,2020-08-25 22:36:20,2020-08-26,22,"pm",9
"FS-359",2020-08-28 06:59:36,-1,-1,2020-08-27 23:59:36,2020-08-28,23,"pm",10
"FS-359",2020-08-29 03:30:29,-1,-1,2020-08-28 20:30:29,2020-08-29,20,"pm",10
"FS-359",2020-08-30 06:33:20,-1,-1,2020-08-29 23:33:20,2020-08-30,23,"pm",10
"FS-359",2020-09-06 02:53:30,-1,-1,2020-09-05 19:53:30,2020-09-06,19,"pm",11
"FS-359",2020-10-18 05:05:50,-1,-1,2020-10-17 22:05:50,2020-10-18,22,"pm",15
"FS-359",2020-10-18 05:19:10,-1,-1,2020-10-17 22:19:10,2020-10-18,22,"pm",15
"FS-360",2020-08-04 04:58:21,20.12,85.04,2020-08-03 21:58:21,2020-08-04,21,"pm",6
"FS-361",2020-09-21 02:51:05,-1,-1,2020-09-20 19:51:05,2020-09-21,19,"pm",14
"FS-361",2020-09-21 03:13:21,-1,-1,2020-09-20 20:13:21,2020-09-21,20,"pm",14
"FS-361",2020-09-21 03:17:08,-1,-1,2020-09-20 20:17:08,2020-09-21,20,"pm",14
"FS-387",2020-07-16 04:16:44,22.36,84.35,2020-07-15 21:16:44,2020-07-16,21,"pm",3
"FS-387",2020-07-24 04:22:06,20.55,87.03,2020-07-23 21:22:06,2020-07-24,21,"pm",5
"FS-387",2020-08-10 06:54:25,19.53,85.15,2020-08-09 23:54:25,2020-08-10,23,"pm",7
"FS-387",2020-08-18 03:10:00,34.1,39.67,2020-08-17 20:10:00,2020-08-18,20,"pm",8
"FS-387",2020-08-18 03:15:07,33.72,37.19,2020-08-17 20:15:07,2020-08-18,20,"pm",8
"FS-387",2020-08-22 03:04:02,22.58,78.86,2020-08-21 20:04:02,2020-08-22,20,"pm",9
"FS-387",2020-08-23 02:51:09,25.86,85.44,2020-08-22 19:51:09,2020-08-23,19,"pm",9
"FS-387",2020-08-25 03:34:09,26.1,54.87,2020-08-24 20:34:09,2020-08-25,20,"pm",9
"FS-387",2020-09-06 03:29:59,22.61,87.95,2020-09-05 20:29:59,2020-09-06,20,"pm",11
"FS-387",2020-09-09 02:48:34,20.88,71.93,2020-09-08 19:48:34,2020-09-09,19,"pm",11
"FS-390",2020-08-16 02:08:08,27.13,92.64,2020-08-15 19:08:08,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:10:16,27.11,93,2020-08-15 19:10:16,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:12:25,27.03,93.37,2020-08-15 19:12:25,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:14:42,26.98,93.66,2020-08-15 19:14:42,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:16:44,26.98,93.75,2020-08-15 19:16:44,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:19:24,26.93,93.97,2020-08-15 19:19:24,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:21:58,26.88,94.13,2020-08-15 19:21:58,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:23:59,26.85,94.34,2020-08-15 19:23:59,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:26:28,26.75,94.76,2020-08-15 19:26:28,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:28:29,26.66,94.97,2020-08-15 19:28:29,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:30:29,26.58,95.2,2020-08-15 19:30:29,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:33:21,26.49,95.52,2020-08-15 19:33:21,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:36:54,26.38,95.49,2020-08-15 19:36:54,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:39:25,26.32,95.59,2020-08-15 19:39:25,2020-08-16,19,"pm",8
"FS-390",2020-08-16 02:41:41,26.28,95.77,2020-08-15 19:41:41,2020-08-16,19,"pm",8
"FS-390",2020-08-16 03:17:45,25.19,96.21,2020-08-15 20:17:45,2020-08-16,20,"pm",8
"FS-390",2020-08-16 03:19:51,25.15,96.23,2020-08-15 20:19:51,2020-08-16,20,"pm",8
"FS-390",2020-08-16 03:21:59,25.08,96.24,2020-08-15 20:21:59,2020-08-16,20,"pm",8
"FS-390",2020-08-16 03:38:12,24.6,95.66,2020-08-15 20:38:12,2020-08-16,20,"pm",8
"FS-390",2020-08-16 04:07:16,24.11,95.64,2020-08-15 21:07:16,2020-08-16,21,"pm",8
"FS-390",2020-10-15 04:41:43,17.18,71.35,2020-10-14 21:41:43,2020-10-15,21,"pm",15
